"tick","Healthy Count","Infected Count"
7164.0,1000,20
7165.0,1000,20
7166.0,1000,20
7167.0,1000,20
7168.0,1000,20
7169.0,1000,20
7170.0,1000,20
7171.0,1000,20
7172.0,1000,20
7173.0,1000,20
7174.0,1000,20
7175.0,1000,20
7176.0,1000,20
7177.0,1000,20
7178.0,1000,20
7179.0,1000,20
7180.0,1000,20
7181.0,1000,20
7182.0,1000,20
7183.0,1000,20
7184.0,1000,20
7185.0,1000,20
7186.0,1000,20
7187.0,1000,20
7188.0,1000,20
7189.0,1000,20
7190.0,1000,20
7191.0,1000,20
7192.0,1000,20
7193.0,1000,20
7194.0,1000,20
7195.0,1000,20
7196.0,1000,20
7197.0,1000,20
7198.0,1000,20
7199.0,1000,20
7200.0,1000,20
7201.0,1000,20
7202.0,1000,20
7203.0,1000,20
7204.0,1000,20
7205.0,1000,20
7206.0,1000,20
7207.0,1000,20
7208.0,1000,20
7209.0,1000,20
7210.0,1000,20
7211.0,1000,20
7212.0,1000,20
7213.0,1000,20
7214.0,1000,20
7215.0,1000,20
7216.0,1000,20
7217.0,1000,20
7218.0,1000,20
7219.0,1000,20
7220.0,1000,20
7221.0,1000,20
7222.0,1000,20
7223.0,1000,20
7224.0,1000,20
7225.0,1000,20
7226.0,1000,20
7227.0,1000,20
7228.0,1000,20
7229.0,1000,20
7230.0,1000,20
7231.0,1000,20
7232.0,1000,20
7233.0,1000,20
7234.0,1000,20
7235.0,1000,20
7236.0,1000,20
7237.0,1000,20
7238.0,1000,20
7239.0,1000,20
7240.0,1000,20
7241.0,1000,20
7242.0,1000,20
7243.0,1000,20
7244.0,1000,20
7245.0,1000,20
7246.0,1000,20
7247.0,1000,20
7248.0,1000,20
7249.0,1000,20
7250.0,1000,20
7251.0,1000,20
7252.0,1000,20
7253.0,1000,20
7254.0,1000,20
7255.0,1000,20
7256.0,1000,20
7257.0,1000,20
7258.0,1000,20
7259.0,1000,20
7260.0,1000,20
7261.0,1000,20
7262.0,1000,20
7263.0,1000,20
7264.0,1000,20
7265.0,1000,20
7266.0,1000,20
7267.0,1000,20
7268.0,1000,20
7269.0,1000,20
7270.0,1000,20
7271.0,1000,20
7272.0,1000,20
7273.0,1000,20
7274.0,1000,20
7275.0,1000,20
7276.0,1000,20
7277.0,1000,20
7278.0,1000,20
7279.0,1000,20
7280.0,1000,20
7281.0,1000,20
7282.0,1000,20
7283.0,1000,20
7284.0,1000,20
7285.0,1000,20
7286.0,1000,20
7287.0,1000,20
7288.0,1000,20
7289.0,1000,20
7290.0,1000,20
7291.0,1000,20
7292.0,1000,20
7293.0,1000,20
7294.0,1000,20
7295.0,1000,20
7296.0,1000,20
7297.0,1000,20
7298.0,1000,20
7299.0,1000,20
7300.0,1000,20
7301.0,1000,20
7302.0,1000,20
7303.0,1000,20
7304.0,1000,20
7305.0,1000,20
7306.0,1000,20
7307.0,1000,20
7308.0,1000,20
7309.0,1000,20
7310.0,1000,20
7311.0,1000,20
7312.0,1000,20
7313.0,1000,20
7314.0,1000,20
7315.0,1000,20
7316.0,1000,20
7317.0,1000,20
7318.0,1000,20
7319.0,1000,20
7320.0,1000,20
7321.0,1000,20
7322.0,1000,20
7323.0,1000,20
7324.0,1000,20
7325.0,1000,20
7326.0,1000,20
7327.0,1000,20
7328.0,1000,20
7329.0,1000,20
7330.0,1000,20
7331.0,1000,20
7332.0,1000,20
7333.0,1000,20
7334.0,1000,20
7335.0,1000,20
7336.0,1000,20
7337.0,1000,20
7338.0,1000,20
7339.0,1000,20
7340.0,1000,20
7341.0,1000,20
7342.0,1000,20
7343.0,1000,20
7344.0,1000,20
7345.0,1000,20
7346.0,1000,20
7347.0,1000,20
7348.0,1000,20
7349.0,1000,20
7350.0,1000,20
7351.0,1000,20
7352.0,1000,20
7353.0,1000,20
7354.0,1000,20
7355.0,1000,20
7356.0,1000,20
7357.0,1000,20
7358.0,1000,20
7359.0,1000,20
7360.0,1000,20
7361.0,1000,20
7362.0,1000,20
7363.0,1000,20
7364.0,1000,20
7365.0,1000,20
7366.0,1000,20
7367.0,1000,20
7368.0,1000,20
7369.0,1000,20
7370.0,1000,20
7371.0,1000,20
7372.0,1000,20
7373.0,1000,20
7374.0,1000,20
7375.0,1000,20
7376.0,1000,20
7377.0,1000,20
7378.0,1000,20
7379.0,1000,20
7380.0,1000,20
7381.0,1000,20
7382.0,1000,20
7383.0,1000,20
7384.0,1000,20
7385.0,1000,20
7386.0,1000,20
7387.0,1000,20
7388.0,1000,20
7389.0,1000,20
7390.0,1000,20
7391.0,1000,20
7392.0,1000,20
7393.0,1000,20
7394.0,1000,20
7395.0,1000,20
7396.0,1000,20
7397.0,1000,20
7398.0,1000,20
7399.0,1000,20
7400.0,1000,20
7401.0,1000,20
7402.0,1000,20
7403.0,1000,20
7404.0,1000,20
7405.0,1000,20
7406.0,1000,20
7407.0,1000,20
7408.0,1000,20
7409.0,1000,20
7410.0,1000,20
7411.0,1000,20
7412.0,1000,20
7413.0,1000,20
7414.0,1000,20
7415.0,1000,20
7416.0,1000,20
7417.0,1000,20
7418.0,1000,20
7419.0,1000,20
7420.0,1000,20
7421.0,1000,20
7422.0,1000,20
7423.0,1000,20
7424.0,1000,20
7425.0,1000,20
7426.0,1000,20
7427.0,1000,20
7428.0,1000,20
7429.0,1000,20
7430.0,1000,20
7431.0,1000,20
7432.0,1000,20
7433.0,1000,20
7434.0,1000,20
7435.0,1000,20
7436.0,1000,20
7437.0,1000,20
7438.0,1000,20
7439.0,1000,20
7440.0,1000,20
7441.0,1000,20
7442.0,1000,20
7443.0,1000,20
7444.0,1000,20
7445.0,1000,20
7446.0,1000,20
7447.0,1000,20
7448.0,1000,20
7449.0,1000,20
7450.0,1000,20
7451.0,1000,20
7452.0,1000,20
7453.0,1000,20
7454.0,1000,20
7455.0,1000,20
7456.0,1000,20
7457.0,1000,20
7458.0,1000,20
7459.0,1000,20
7460.0,1000,20
7461.0,1000,20
7462.0,1000,20
7463.0,1000,20
7464.0,1000,20
7465.0,1000,20
7466.0,1000,20
7467.0,1000,20
7468.0,1000,20
7469.0,1000,20
7470.0,1000,20
7471.0,1000,20
7472.0,1000,20
7473.0,1000,20
7474.0,1000,20
7475.0,1000,20
7476.0,1000,20
7477.0,1000,20
7478.0,1000,20
7479.0,1000,20
7480.0,1000,20
7481.0,1000,20
7482.0,1000,20
7483.0,1000,20
7484.0,1000,20
7485.0,1000,20
7486.0,1000,20
7487.0,1000,20
7488.0,1000,20
7489.0,1000,20
7490.0,1000,20
7491.0,1000,20
7492.0,1000,20
7493.0,1000,20
7494.0,1000,20
7495.0,1000,20
7496.0,1000,20
7497.0,1000,20
7498.0,1000,20
7499.0,1000,20
7500.0,1000,20
7501.0,1000,20
7502.0,1000,20
7503.0,1000,20
7504.0,1000,20
7505.0,1000,20
7506.0,1000,20
7507.0,1000,20
7508.0,1000,20
7509.0,1000,20
7510.0,1000,20
7511.0,1000,20
7512.0,1000,20
7513.0,1000,20
7514.0,1000,20
7515.0,1000,20
7516.0,1000,20
7517.0,1000,20
7518.0,1000,20
7519.0,1000,20
7520.0,1000,20
7521.0,1000,20
7522.0,1000,20
7523.0,1000,20
7524.0,1000,20
7525.0,1000,20
7526.0,1000,20
7527.0,1000,20
7528.0,1000,20
7529.0,1000,20
7530.0,1000,20
7531.0,1000,20
7532.0,1000,20
7533.0,1000,20
7534.0,1000,20
7535.0,1000,20
7536.0,1000,20
7537.0,1000,20
7538.0,1000,20
7539.0,1000,20
7540.0,1000,20
7541.0,1000,20
7542.0,1000,20
7543.0,1000,20
7544.0,1000,20
7545.0,1000,20
7546.0,1000,20
7547.0,1000,20
7548.0,1000,20
7549.0,1000,20
7550.0,1000,20
7551.0,1000,20
7552.0,1000,20
7553.0,1000,20
7554.0,1000,20
7555.0,1000,20
7556.0,1000,20
7557.0,1000,20
7558.0,1000,20
7559.0,1000,20
7560.0,1000,20
7561.0,1000,20
7562.0,1000,20
7563.0,1000,20
7564.0,1000,20
7565.0,1000,20
7566.0,1000,20
7567.0,1000,20
7568.0,1000,20
7569.0,1000,20
7570.0,1000,20
7571.0,1000,20
7572.0,1000,20
7573.0,1000,20
7574.0,1000,20
7575.0,1000,20
7576.0,1000,20
7577.0,1000,20
7578.0,1000,20
7579.0,1000,20
7580.0,1000,20
7581.0,1000,20
7582.0,1000,20
7583.0,1000,20
7584.0,1000,20
7585.0,1000,20
7586.0,1000,20
7587.0,1000,20
7588.0,1000,20
7589.0,1000,20
7590.0,1000,20
7591.0,1000,20
7592.0,1000,20
7593.0,1000,20
7594.0,1000,20
7595.0,1000,20
7596.0,1000,20
7597.0,1000,20
7598.0,1000,20
7599.0,1000,20
7600.0,1000,20
7601.0,1000,20
7602.0,1000,20
7603.0,1000,20
7604.0,1000,20
7605.0,1000,20
7606.0,1000,20
7607.0,1000,20
7608.0,1000,20
7609.0,1000,20
7610.0,1000,20
7611.0,1000,20
7612.0,1000,20
7613.0,1000,20
7614.0,1000,20
7615.0,1000,20
7616.0,1000,20
7617.0,1000,20
7618.0,1000,20
7619.0,1000,20
7620.0,1000,20
7621.0,1000,20
7622.0,1000,20
7623.0,1000,20
7624.0,1000,20
7625.0,1000,20
7626.0,1000,20
7627.0,1000,20
7628.0,1000,20
7629.0,1000,20
7630.0,1000,20
7631.0,1000,20
7632.0,1000,20
7633.0,1000,20
7634.0,1000,20
7635.0,1000,20
7636.0,1000,20
7637.0,1000,20
7638.0,1000,20
7639.0,1000,20
7640.0,1000,20
7641.0,1000,20
7642.0,1000,20
7643.0,1000,20
7644.0,1000,20
7645.0,1000,20
7646.0,1000,20
7647.0,1000,20
7648.0,1000,20
7649.0,1000,20
7650.0,1000,20
7651.0,1000,20
7652.0,1000,20
7653.0,1000,20
7654.0,1000,20
7655.0,1000,20
7656.0,1000,20
7657.0,1000,20
7658.0,1000,20
7659.0,1000,20
7660.0,1000,20
7661.0,1000,20
7662.0,1000,20
7663.0,1000,20
7664.0,1000,20
7665.0,1000,20
7666.0,1000,20
7667.0,1000,20
7668.0,1000,20
7669.0,1000,20
7670.0,1000,20
7671.0,1000,20
7672.0,1000,20
7673.0,1000,20
7674.0,1000,20
7675.0,1000,20
7676.0,1000,20
7677.0,1000,20
7678.0,1000,20
7679.0,1000,20
7680.0,1000,20
7681.0,1000,20
7682.0,1000,20
7683.0,1000,20
7684.0,1000,20
7685.0,1000,20
7686.0,1000,20
7687.0,1000,20
7688.0,1000,20
7689.0,1000,20
7690.0,1000,20
7691.0,1000,20
7692.0,1000,20
7693.0,1000,20
7694.0,1000,20
7695.0,1000,20
7696.0,1000,20
7697.0,1000,20
7698.0,1000,20
7699.0,1000,20
7700.0,1000,20
7701.0,1000,20
7702.0,1000,20
7703.0,1000,20
7704.0,1000,20
7705.0,1000,20
7706.0,1000,20
7707.0,1000,20
7708.0,1000,20
7709.0,1000,20
7710.0,1000,20
7711.0,1000,20
7712.0,1000,20
7713.0,1000,20
7714.0,1000,20
7715.0,1000,20
7716.0,1000,20
7717.0,1000,20
7718.0,1000,20
7719.0,1000,20
7720.0,1000,20
7721.0,1000,20
7722.0,1000,20
7723.0,1000,20
7724.0,1000,20
7725.0,1000,20
7726.0,1000,20
7727.0,1000,20
7728.0,1000,20
7729.0,1000,20
7730.0,1000,20
7731.0,1000,20
7732.0,1000,20
7733.0,1000,20
7734.0,1000,20
7735.0,1000,20
7736.0,1000,20
7737.0,1000,20
7738.0,1000,20
7739.0,1000,20
7740.0,1000,20
7741.0,1000,20
7742.0,1000,20
7743.0,1000,20
7744.0,1000,20
7745.0,1000,20
7746.0,1000,20
7747.0,1000,20
7748.0,1000,20
7749.0,1000,20
7750.0,1000,20
7751.0,1000,20
7752.0,1000,20
7753.0,1000,20
7754.0,1000,20
7755.0,1000,20
7756.0,1000,20
7757.0,1000,20
7758.0,1000,20
7759.0,1000,20
7760.0,1000,20
7761.0,1000,20
7762.0,1000,20
7763.0,1000,20
7764.0,1000,20
7765.0,1000,20
7766.0,1000,20
7767.0,1000,20
7768.0,1000,20
7769.0,1000,20
7770.0,1000,20
7771.0,1000,20
7772.0,1000,20
7773.0,1000,20
7774.0,1000,20
7775.0,1000,20
7776.0,1000,20
7777.0,1000,20
7778.0,1000,20
7779.0,1000,20
7780.0,1000,20
7781.0,1000,20
7782.0,1000,20
7783.0,1000,20
7784.0,1000,20
7785.0,1000,20
7786.0,1000,20
7787.0,1000,20
7788.0,1000,20
7789.0,1000,20
7790.0,1000,20
7791.0,1000,20
7792.0,1000,20
7793.0,1000,20
7794.0,1000,20
7795.0,1000,20
7796.0,1000,20
7797.0,1000,20
7798.0,1000,20
7799.0,1000,20
7800.0,1000,20
7801.0,1000,20
7802.0,1000,20
7803.0,1000,20
7804.0,1000,20
7805.0,1000,20
7806.0,1000,20
7807.0,1000,20
7808.0,1000,20
7809.0,1000,20
7810.0,1000,20
7811.0,1000,20
7812.0,1000,20
7813.0,1000,20
7814.0,1000,20
7815.0,1000,20
7816.0,1000,20
7817.0,1000,20
7818.0,1000,20
7819.0,1000,20
7820.0,1000,20
7821.0,1000,20
7822.0,1000,20
7823.0,1000,20
7824.0,1000,20
7825.0,1000,20
7826.0,1000,20
7827.0,1000,20
7828.0,1000,20
7829.0,1000,20
7830.0,1000,20
7831.0,1000,20
7832.0,1000,20
7833.0,1000,20
7834.0,1000,20
7835.0,1000,20
7836.0,1000,20
7837.0,1000,20
7838.0,1000,20
7839.0,1000,20
7840.0,1000,20
7841.0,1000,20
7842.0,1000,20
7843.0,1000,20
7844.0,1000,20
7845.0,1000,20
7846.0,1000,20
7847.0,1000,20
7848.0,1000,20
7849.0,1000,20
7850.0,1000,20
7851.0,1000,20
7852.0,1000,20
7853.0,1000,20
7854.0,1000,20
7855.0,1000,20
7856.0,1000,20
7857.0,1000,20
7858.0,1000,20
7859.0,1000,20
7860.0,1000,20
7861.0,1000,20
7862.0,1000,20
7863.0,1000,20
7864.0,1000,20
7865.0,1000,20
7866.0,1000,20
7867.0,1000,20
7868.0,1000,20
7869.0,1000,20
7870.0,1000,20
7871.0,1000,20
7872.0,1000,20
7873.0,1000,20
7874.0,1000,20
7875.0,1000,20
7876.0,1000,20
7877.0,1000,20
7878.0,1000,20
7879.0,1000,20
7880.0,1000,20
7881.0,1000,20
7882.0,1000,20
7883.0,1000,20
7884.0,1000,20
7885.0,1000,20
7886.0,1000,20
7887.0,1000,20
7888.0,1000,20
7889.0,1000,20
7890.0,1000,20
7891.0,1000,20
7892.0,1000,20
7893.0,1000,20
7894.0,1000,20
7895.0,1000,20
7896.0,1000,20
7897.0,1000,20
7898.0,1000,20
7899.0,1000,20
7900.0,1000,20
7901.0,1000,20
7902.0,1000,20
7903.0,1000,20
7904.0,1000,20
7905.0,1000,20
7906.0,1000,20
7907.0,1000,20
7908.0,1000,20
7909.0,1000,20
7910.0,1000,20
7911.0,1000,20
7912.0,1000,20
7913.0,1000,20
7914.0,1000,20
7915.0,1000,20
7916.0,1000,20
7917.0,1000,20
7918.0,1000,20
7919.0,1000,20
7920.0,1000,20
7921.0,1000,20
7922.0,1000,20
7923.0,1000,20
7924.0,1000,20
7925.0,1000,20
7926.0,1000,20
7927.0,1000,20
7928.0,1000,20
7929.0,1000,20
7930.0,1000,20
7931.0,1000,20
7932.0,1000,20
7933.0,1000,20
7934.0,1000,20
7935.0,1000,20
7936.0,1000,20
7937.0,1000,20
7938.0,1000,20
7939.0,1000,20
7940.0,1000,20
7941.0,1000,20
7942.0,1000,20
7943.0,1000,20
7944.0,1000,20
7945.0,1000,20
7946.0,1000,20
7947.0,1000,20
7948.0,1000,20
7949.0,1000,20
7950.0,1000,20
7951.0,1000,20
7952.0,1000,20
7953.0,1000,20
7954.0,1000,20
7955.0,1000,20
7956.0,1000,20
7957.0,1000,20
7958.0,1000,20
7959.0,1000,20
7960.0,1000,20
7961.0,1000,20
7962.0,1000,20
7963.0,1000,20
7964.0,1000,20
7965.0,1000,20
7966.0,1000,20
7967.0,1000,20
7968.0,1000,20
7969.0,1000,20
7970.0,1000,20
7971.0,1000,20
7972.0,1000,20
7973.0,1000,20
7974.0,1000,20
7975.0,1000,20
7976.0,1000,20
7977.0,1000,20
7978.0,1000,20
7979.0,1000,20
7980.0,1000,20
7981.0,1000,20
7982.0,1000,20
7983.0,1000,20
7984.0,1000,20
7985.0,1000,20
7986.0,1000,20
7987.0,1000,20
7988.0,1000,20
7989.0,1000,20
7990.0,1000,20
7991.0,1000,20
7992.0,1000,20
7993.0,1000,20
7994.0,1000,20
7995.0,1000,20
7996.0,1000,20
7997.0,1000,20
7998.0,1000,20
7999.0,1000,20
8000.0,1000,20
8001.0,1000,20
8002.0,1000,20
8003.0,1000,20
8004.0,1000,20
8005.0,1000,20
8006.0,1000,20
8007.0,1000,20
8008.0,1000,20
8009.0,1000,20
8010.0,1000,20
8011.0,1000,20
8012.0,1000,20
8013.0,1000,20
8014.0,1000,20
8015.0,1000,20
8016.0,1000,20
8017.0,1000,20
8018.0,1000,20
8019.0,1000,20
8020.0,1000,20
8021.0,1000,20
8022.0,1000,20
8023.0,1000,20
8024.0,1000,20
8025.0,1000,20
8026.0,1000,20
8027.0,1000,20
8028.0,1000,20
8029.0,1000,20
8030.0,1000,20
8031.0,1000,20
8032.0,1000,20
8033.0,1000,20
8034.0,1000,20
8035.0,1000,20
8036.0,1000,20
8037.0,1000,20
8038.0,1000,20
8039.0,1000,20
8040.0,1000,20
8041.0,1000,20
8042.0,1000,20
8043.0,1000,20
8044.0,1000,20
8045.0,1000,20
8046.0,1000,20
8047.0,1000,20
8048.0,1000,20
8049.0,1000,20
8050.0,1000,20
8051.0,1000,20
8052.0,1000,20
8053.0,1000,20
8054.0,1000,20
8055.0,1000,20
8056.0,1000,20
8057.0,1000,20
8058.0,1000,20
8059.0,1000,20
8060.0,1000,20
8061.0,1000,20
8062.0,1000,20
8063.0,1000,20
8064.0,1000,20
8065.0,1000,20
8066.0,1000,20
8067.0,1000,20
8068.0,1000,20
8069.0,1000,20
8070.0,1000,20
8071.0,1000,20
8072.0,1000,20
8073.0,1000,20
8074.0,1000,20
8075.0,1000,20
8076.0,1000,20
8077.0,1000,20
8078.0,1000,20
8079.0,1000,20
8080.0,1000,20
8081.0,1000,20
8082.0,1000,20
8083.0,1000,20
8084.0,1000,20
8085.0,1000,20
8086.0,1000,20
8087.0,1000,20
8088.0,1000,20
8089.0,1000,20
8090.0,1000,20
8091.0,1000,20
8092.0,1000,20
8093.0,1000,20
8094.0,1000,20
8095.0,1000,20
8096.0,1000,20
8097.0,1000,20
8098.0,1000,20
8099.0,1000,20
8100.0,1000,20
8101.0,1000,20
8102.0,1000,20
8103.0,1000,20
8104.0,1000,20
8105.0,1000,20
8106.0,1000,20
8107.0,1000,20
8108.0,1000,20
8109.0,1000,20
8110.0,1000,20
8111.0,1000,20
8112.0,1000,20
8113.0,1000,20
8114.0,1000,20
8115.0,1000,20
8116.0,1000,20
8117.0,1000,20
8118.0,1000,20
8119.0,1000,20
8120.0,1000,20
8121.0,1000,20
8122.0,1000,20
8123.0,1000,20
8124.0,1000,20
8125.0,1000,20
8126.0,1000,20
8127.0,1000,20
8128.0,1000,20
8129.0,1000,20
8130.0,1000,20
8131.0,1000,20
8132.0,1000,20
8133.0,1000,20
8134.0,1000,20
8135.0,1000,20
8136.0,1000,20
8137.0,1000,20
8138.0,1000,20
8139.0,1000,20
8140.0,1000,20
8141.0,1000,20
8142.0,1000,20
8143.0,1000,20
8144.0,1000,20
8145.0,1000,20
8146.0,1000,20
8147.0,1000,20
8148.0,1000,20
8149.0,1000,20
8150.0,1000,20
8151.0,1000,20
8152.0,1000,20
8153.0,1000,20
8154.0,1000,20
8155.0,1000,20
8156.0,1000,20
8157.0,1000,20
8158.0,1000,20
8159.0,1000,20
8160.0,1000,20
8161.0,1000,20
8162.0,1000,20
8163.0,1000,20
8164.0,1000,20
8165.0,1000,20
8166.0,1000,20
8167.0,1000,20
8168.0,1000,20
8169.0,1000,20
8170.0,1000,20
8171.0,1000,20
8172.0,1000,20
8173.0,1000,20
8174.0,1000,20
8175.0,1000,20
8176.0,1000,20
8177.0,1000,20
8178.0,1000,20
8179.0,1000,20
8180.0,1000,20
8181.0,1000,20
8182.0,1000,20
8183.0,1000,20
8184.0,1000,20
8185.0,1000,20
8186.0,1000,20
8187.0,1000,20
8188.0,1000,20
8189.0,1000,20
8190.0,1000,20
8191.0,1000,20
8192.0,1000,20
8193.0,1000,20
8194.0,1000,20
8195.0,1000,20
8196.0,1000,20
8197.0,1000,20
8198.0,1000,20
8199.0,1000,20
8200.0,1000,20
8201.0,1000,20
8202.0,1000,20
8203.0,1000,20
8204.0,1000,20
8205.0,1000,20
8206.0,1000,20
8207.0,1000,20
8208.0,1000,20
8209.0,1000,20
8210.0,1000,20
8211.0,1000,20
8212.0,1000,20
8213.0,1000,20
8214.0,1000,20
8215.0,1000,20
8216.0,1000,20
8217.0,1000,20
8218.0,1000,20
8219.0,1000,20
8220.0,1000,20
8221.0,1000,20
8222.0,1000,20
8223.0,1000,20
8224.0,1000,20
8225.0,1000,20
8226.0,1000,20
8227.0,1000,20
8228.0,1000,20
8229.0,1000,20
8230.0,1000,20
8231.0,1000,20
8232.0,1000,20
8233.0,1000,20
8234.0,1000,20
8235.0,1000,20
8236.0,1000,20
8237.0,1000,20
8238.0,1000,20
8239.0,1000,20
8240.0,1000,20
8241.0,1000,20
8242.0,1000,20
8243.0,1000,20
8244.0,1000,20
8245.0,1000,20
8246.0,1000,20
8247.0,1000,20
8248.0,1000,20
8249.0,1000,20
8250.0,1000,20
8251.0,1000,20
8252.0,1000,20
8253.0,1000,20
8254.0,1000,20
8255.0,1000,20
8256.0,1000,20
8257.0,1000,20
8258.0,1000,20
8259.0,1000,20
8260.0,1000,20
8261.0,1000,20
8262.0,1000,20
8263.0,1000,20
8264.0,1000,20
8265.0,1000,20
8266.0,1000,20
8267.0,1000,20
8268.0,1000,20
8269.0,1000,20
8270.0,1000,20
8271.0,1000,20
8272.0,1000,20
8273.0,1000,20
8274.0,1000,20
8275.0,1000,20
8276.0,1000,20
8277.0,1000,20
8278.0,1000,20
8279.0,1000,20
8280.0,1000,20
8281.0,1000,20
8282.0,1000,20
8283.0,1000,20
8284.0,1000,20
8285.0,1000,20
8286.0,1000,20
8287.0,1000,20
8288.0,1000,20
8289.0,1000,20
8290.0,1000,20
8291.0,1000,20
8292.0,1000,20
8293.0,1000,20
8294.0,1000,20
8295.0,1000,20
8296.0,1000,20
8297.0,1000,20
8298.0,1000,20
8299.0,1000,20
8300.0,1000,20
8301.0,1000,20
8302.0,1000,20
8303.0,1000,20
8304.0,1000,20
8305.0,1000,20
8306.0,1000,20
8307.0,1000,20
8308.0,1000,20
8309.0,1000,20
8310.0,1000,20
8311.0,1000,20
8312.0,1000,20
8313.0,1000,20
8314.0,1000,20
8315.0,1000,20
8316.0,1000,20
8317.0,1000,20
8318.0,1000,20
8319.0,1000,20
8320.0,1000,20
8321.0,1000,20
8322.0,1000,20
8323.0,1000,20
8324.0,1000,20
8325.0,1000,20
8326.0,1000,20
8327.0,1000,20
8328.0,1000,20
8329.0,1000,20
8330.0,1000,20
8331.0,1000,20
8332.0,1000,20
8333.0,1000,20
8334.0,1000,20
8335.0,1000,20
8336.0,1000,20
8337.0,1000,20
8338.0,1000,20
8339.0,1000,20
8340.0,1000,20
8341.0,1000,20
8342.0,1000,20
8343.0,1000,20
8344.0,1000,20
8345.0,1000,20
8346.0,1000,20
8347.0,1000,20
8348.0,1000,20
8349.0,1000,20
8350.0,1000,20
8351.0,1000,20
8352.0,1000,20
8353.0,1000,20
8354.0,1000,20
8355.0,1000,20
8356.0,1000,20
8357.0,1000,20
8358.0,1000,20
8359.0,1000,20
8360.0,1000,20
8361.0,1000,20
8362.0,1000,20
8363.0,1000,20
8364.0,1000,20
8365.0,1000,20
8366.0,1000,20
8367.0,1000,20
8368.0,1000,20
8369.0,1000,20
8370.0,1000,20
8371.0,1000,20
8372.0,1000,20
8373.0,1000,20
8374.0,1000,20
8375.0,1000,20
8376.0,1000,20
8377.0,1000,20
8378.0,1000,20
8379.0,1000,20
8380.0,1000,20
8381.0,1000,20
8382.0,1000,20
8383.0,1000,20
8384.0,1000,20
8385.0,1000,20
8386.0,1000,20
8387.0,1000,20
8388.0,1000,20
8389.0,1000,20
8390.0,1000,20
8391.0,1000,20
8392.0,1000,20
8393.0,1000,20
8394.0,1000,20
8395.0,1000,20
8396.0,1000,20
8397.0,1000,20
8398.0,1000,20
8399.0,1000,20
8400.0,1000,20
8401.0,1000,20
8402.0,1000,20
8403.0,1000,20
8404.0,1000,20
8405.0,1000,20
8406.0,1000,20
8407.0,1000,20
8408.0,1000,20
8409.0,1000,20
8410.0,1000,20
8411.0,1000,20
8412.0,1000,20
8413.0,1000,20
8414.0,1000,20
8415.0,1000,20
8416.0,1000,20
8417.0,1000,20
8418.0,1000,20
8419.0,1000,20
8420.0,1000,20
8421.0,1000,20
8422.0,1000,20
8423.0,1000,20
8424.0,1000,20
8425.0,1000,20
8426.0,1000,20
8427.0,1000,20
8428.0,1000,20
8429.0,1000,20
8430.0,1000,20
8431.0,1000,20
8432.0,1000,20
8433.0,1000,20
8434.0,1000,20
8435.0,1000,20
8436.0,1000,20
8437.0,1000,20
8438.0,1000,20
8439.0,1000,20
8440.0,1000,20
8441.0,1000,20
8442.0,1000,20
8443.0,1000,20
8444.0,1000,20
8445.0,1000,20
8446.0,1000,20
8447.0,1000,20
8448.0,1000,20
8449.0,1000,20
8450.0,1000,20
8451.0,1000,20
8452.0,1000,20
8453.0,1000,20
8454.0,1000,20
8455.0,1000,20
8456.0,1000,20
8457.0,1000,20
8458.0,1000,20
8459.0,1000,20
8460.0,1000,20
8461.0,1000,20
8462.0,1000,20
8463.0,1000,20
8464.0,1000,20
8465.0,1000,20
8466.0,1000,20
8467.0,1000,20
8468.0,1000,20
8469.0,1000,20
8470.0,1000,20
8471.0,1000,20
8472.0,1000,20
8473.0,1000,20
8474.0,1000,20
8475.0,1000,20
8476.0,1000,20
8477.0,1000,20
8478.0,1000,20
8479.0,1000,20
8480.0,1000,20
8481.0,1000,20
8482.0,1000,20
8483.0,1000,20
8484.0,1000,20
8485.0,1000,20
8486.0,1000,20
8487.0,1000,20
8488.0,1000,20
8489.0,1000,20
8490.0,1000,20
8491.0,1000,20
8492.0,1000,20
8493.0,1000,20
8494.0,1000,20
8495.0,1000,20
8496.0,1000,20
8497.0,1000,20
8498.0,1000,20
8499.0,1000,20
8500.0,1000,20
8501.0,1000,20
8502.0,1000,20
8503.0,1000,20
8504.0,1000,20
8505.0,1000,20
8506.0,1000,20
8507.0,1000,20
8508.0,1000,20
8509.0,1000,20
8510.0,1000,20
8511.0,1000,20
8512.0,1000,20
8513.0,1000,20
8514.0,1000,20
8515.0,1000,20
8516.0,1000,20
8517.0,1000,20
8518.0,1000,20
8519.0,1000,20
8520.0,1000,20
8521.0,1000,20
8522.0,1000,20
8523.0,1000,20
8524.0,1000,20
8525.0,1000,20
8526.0,1000,20
8527.0,1000,20
8528.0,1000,20
8529.0,1000,20
8530.0,1000,20
8531.0,1000,20
8532.0,1000,20
8533.0,1000,20
8534.0,1000,20
8535.0,1000,20
8536.0,1000,20
8537.0,1000,20
8538.0,1000,20
8539.0,1000,20
8540.0,1000,20
8541.0,1000,20
8542.0,1000,20
8543.0,1000,20
8544.0,1000,20
8545.0,1000,20
8546.0,1000,20
8547.0,1000,20
8548.0,1000,20
8549.0,1000,20
8550.0,1000,20
8551.0,1000,20
8552.0,1000,20
8553.0,1000,20
8554.0,1000,20
8555.0,1000,20
8556.0,1000,20
8557.0,1000,20
8558.0,1000,20
8559.0,1000,20
8560.0,1000,20
8561.0,1000,20
